campID	commID	donorID
7213	20414	106469
7244	20511	106469
7345	20686	106469
5233	12165	106470
6169	16089	106470
7006	19905	106470
7075	20077	106470
7213	20414	106470
7244	20511	106470
7345	20689	106470
5233	12165	106471
6169	16089	106471
7006	19905	106471
7075	20077	106471
7213	20414	106471
7244	20511	106471
7345	20686	106471
5233	12165	106472
6169	16089	106472
7006	19905	106472
7075	20077	106472
6169	16089	106473
7075	20077	106473
7213	20414	106473
6169	16089	106474
6169	16089	106475
7075	20077	106475
7213	20414	106475
5233	12165	106476
6169	16089	106476
7006	19905	106476
7075	20077	106476
7213	20414	106476
7244	20511	106476
7345	20686	106476
5233	12165	106477
7345	20689	106478
6169	16089	106479
7075	20077	106479
7213	20414	106479
5233	12165	106480
6169	16089	106480
7006	19905	106480
7075	20077	106480
7213	20414	106480
7244	20511	106480
7345	20689	106480
6169	16089	106481
7075	20077	106481
7213	20414	106481
5233	12165	106482
6169	16089	106482
7006	19905	106482
7075	20077	106482
7213	20414	106482
7244	20511	106482
7345	20686	106482
5233	12165	106483
6169	16089	106483
7006	19905	106483
7075	20077	106483
7213	20414	106483
7244	20511	106483
7345	20686	106483
5233	12165	106484
6169	16089	106484
7006	19905	106484
7075	20077	106484
7213	20414	106484
7244	20511	106484
7345	20686	106484
5233	12165	106485
6169	16089	106485
7006	19905	106485
7075	20077	106485
7244	20511	106485
7345	20689	106485
6169	16089	106486
7075	20077	106486
7213	20414	106486
5233	12164	106487
6169	16088	106487
7006	19904	106487
7075	20076	106487
7213	20413	106487
7345	20685	106487
6169	16089	106488
7075	20077	106488
7213	20414	106488
5233	12165	106489
7006	19905	106489
7075	20077	106489
7213	20414	106489
7244	20511	106489
7345	20689	106489
5233	12165	106490
6169	16089	106491
7075	20077	106491
5233	12165	106492
7006	19905	106492
7075	20077	106492
7213	20414	106492
7244	20511	106492
7345	20686	106492
5233	12165	106493
6169	16089	106493
7006	19905	106493
7075	20077	106493
7213	20414	106493
7244	20511	106493
7345	20689	106493
5233	12165	106494
6169	16089	106494
7006	19905	106494
7075	20077	106494
7244	20511	106494
7345	20689	106494
5233	12165	106495
7006	19905	106495
7075	20077	106495
7213	20414	106495
7244	20511	106495
7345	20689	106495
5233	12164	106496
6169	16088	106496
7006	19904	106496
7075	20076	106496
7244	20510	106496
7345	20685	106496
5233	12165	106497
6169	16089	106497
7006	19905	106497
7075	20077	106497
7213	20414	106497
7244	20511	106497
7345	20689	106497
6169	16089	106498
7006	19905	106498
7075	20077	106498
7213	20414	106498
7345	20689	106498
5233	12165	106499
6169	16089	106499
7006	19905	106499
7075	20077	106499
7213	20414	106499
7244	20511	106499
7345	20686	106499
6169	16089	106500
6169	16089	106501
7075	20077	106501
7213	20414	106501
6169	16089	106502
7075	20077	106502
7213	20414	106502
5233	12165	106503
6169	16089	106503
7006	19905	106503
7075	20077	106503
7213	20414	106503
7244	20511	106503
7345	20686	106503
5233	12164	106504
6169	16088	106504
7006	19904	106504
7075	20076	106504
7244	20510	106504
7345	20685	106504
6169	16089	106505
7075	20077	106505
7213	20414	106505
6169	16089	106506
7075	20077	106506
7213	20414	106506
7345	20689	106506
7345	20685	106507
5233	12164	106508
5233	12165	106509
6169	16089	106509
7006	19905	106509
7075	20077	106509
7213	20414	106509
7244	20511	106509
7345	20689	106509
6169	16089	106510
7075	20077	106510
7213	20414	106510
7345	20689	106511
6169	16089	106512
7075	20077	106512
5233	12165	106513
6169	16089	106513
7006	19905	106513
7075	20077	106513
7213	20414	106513
7244	20511	106513
7345	20686	106513
6169	16089	106514
6169	16089	106515
7075	20077	106515
7213	20414	106515
7345	20689	106515
6169	16089	106516
7075	20077	106516
7213	20414	106516
7345	20689	106516
5233	12165	106517
6169	16089	106517
7006	19905	106517
7075	20077	106517
7213	20414	106517
7244	20511	106517
7345	20686	106517
5233	12165	106518
6169	16089	106518
7006	19905	106518
7075	20077	106518
7213	20414	106518
7244	20511	106518
7345	20686	106518
5233	12165	106519
7006	19905	106519
7075	20077	106519
7213	20414	106519
7244	20511	106519
7345	20686	106519
6169	16089	106520
6169	16089	106521
7075	20077	106521
6169	16089	106522
7075	20077	106522
7213	20414	106522
7345	20689	106522
5233	12165	106523
6169	16089	106523
7006	19905	106523
7075	20077	106523
7213	20414	106523
7244	20511	106523
7345	20689	106523
6169	16089	106524
7075	20077	106524
7213	20414	106524
6169	16089	106525
7075	20077	106525
7213	20414	106525
6169	16089	106526
7075	20077	106526
6169	16089	106527
7075	20077	106527
7213	20414	106527
6169	16089	106528
7075	20077	106528
7213	20414	106528
6169	16089	106529
7006	19905	106529
7075	20077	106529
7244	20511	106529
7345	20686	106529
5233	12165	106530
6169	16089	106530
7006	19905	106530
7075	20077	106530
7213	20414	106530
7244	20511	106530
7345	20686	106530
6169	16089	106531
6169	16089	106532
7075	20077	106532
7213	20414	106532
5233	12165	106533
6169	16089	106533
7006	19905	106533
7075	20077	106533
7213	20414	106533
7244	20511	106533
7345	20689	106533
6169	16089	106534
7075	20077	106534
7213	20414	106534
6169	16089	106535
6169	16089	106536
7006	19905	106536
7075	20077	106536
7213	20414	106536
7244	20511	106536
7345	20689	106536
5233	12165	106537
6169	16089	106537
7006	19905	106537
7075	20077	106537
7213	20414	106537
7244	20511	106537
7345	20689	106537
6169	16089	106538
7075	20077	106538
7213	20414	106538
7345	20689	106539
5233	12165	106540
6169	16089	106540
7006	19905	106540
7075	20077	106540
7213	20414	106540
7244	20511	106540
7345	20686	106540
5233	12165	106541
6169	16089	106541
7006	19905	106541
7075	20077	106541
7213	20414	106541
7244	20511	106541
7345	20689	106541
5233	12165	106542
6169	16089	106542
7006	19905	106542
7075	20077	106542
7213	20414	106542
7244	20511	106542
7345	20689	106542
5233	12165	106543
6169	16089	106543
5233	12165	106544
6169	16089	106544
7006	19905	106544
7075	20077	106544
7213	20414	106544
7244	20511	106544
7345	20686	106544
6169	16089	106545
7075	20077	106545
7213	20414	106545
6169	16089	106546
5233	12165	106547
6169	16089	106547
7006	19905	106547
7075	20077	106547
7213	20414	106547
7244	20511	106547
7345	20689	106547
5233	12165	106548
6169	16089	106548
7006	19905	106548
7075	20077	106548
7213	20414	106548
7244	20511	106548
7345	20689	106548
6169	16089	106549
5233	12165	106550
6169	16089	106550
7006	19905	106550
7075	20077	106550
7213	20414	106550
7244	20511	106550
7345	20686	106550
5233	12165	106551
6169	16089	106551
7006	19905	106551
7075	20077	106551
7213	20414	106551
7244	20511	106551
7345	20689	106551
7006	19905	106552
7075	20077	106552
7244	20511	106552
7345	20689	106552
6169	16089	106553
7006	19905	106553
7075	20077	106553
7213	20414	106553
7345	20686	106553
5233	12165	106554
6169	16089	106554
7006	19905	106554
7075	20077	106554
7213	20414	106554
7244	20511	106554
7345	20689	106554
5233	12165	106555
6169	16089	106555
7006	19905	106555
5233	12165	106556
6169	16089	106556
7006	19905	106556
7075	20077	106556
7213	20414	106556
7244	20511	106556
7345	20686	106556
5233	12165	106557
6169	16089	106557
7006	19905	106557
7075	20077	106557
7213	20414	106557
7244	20511	106557
7345	20689	106557
5233	12165	106558
6169	16089	106558
7006	19905	106558
7075	20077	106558
7244	20511	106558
7345	20686	106558
6169	16089	106559
7075	20077	106559
7213	20414	106559
6169	16089	106560
7075	20077	106560
7213	20414	106560
6169	16089	106561
7006	19905	106561
7075	20077	106561
7213	20414	106561
7244	20511	106561
7345	20686	106561
5233	12165	106562
6169	16089	106563
7075	20077	106563
7213	20414	106563
5233	12165	106564
6169	16089	106564
7006	19905	106564
7075	20077	106564
7213	20414	106564
7244	20511	106564
7345	20689	106564
6169	16088	106565
5233	12165	106566
6169	16089	106566
7006	19905	106566
7075	20077	106566
7213	20414	106566
7244	20511	106566
7345	20689	106566
5233	12165	106567
6169	16089	106567
7006	19905	106567
7075	20077	106567
7213	20414	106567
7244	20511	106567
7345	20689	106567
5233	12165	106568
6169	16089	106568
7006	19905	106568
7075	20077	106568
7213	20414	106568
7244	20511	106568
7345	20689	106568
5233	12165	106569
5233	12165	106570
6169	16089	106570
7006	19905	106570
7075	20077	106570
7213	20414	106570
7244	20511	106570
7345	20689	106570
5233	12165	106571
6169	16089	106572
7075	20077	106572
7213	20414	106572
6169	16089	106573
7075	20077	106573
7213	20414	106573
7345	20689	106574
6169	16089	106575
7075	20077	106575
7213	20414	106575
7345	20689	106576
5233	12165	106577
6169	16089	106577
7006	19905	106577
7075	20077	106577
7213	20414	106577
7244	20511	106577
7345	20686	106577
5233	12165	106578
6169	16089	106578
7006	19905	106578
7075	20077	106578
7213	20414	106578
7244	20511	106578
7345	20689	106578
6169	16089	106579
5233	12165	106580
6169	16089	106581
6169	16089	106582
7075	20077	106582
7213	20414	106582
5233	12165	106583
6169	16089	106583
7006	19905	106583
7075	20077	106583
7213	20414	106583
7244	20511	106583
7345	20689	106583
7006	19904	106584
5233	12165	106585
6169	16089	106585
5233	12165	106586
6169	16089	106586
6169	16089	106587
7075	20077	106587
7213	20414	106587
5233	12165	106588
6169	16089	106588
7006	19905	106588
7075	20077	106588
7213	20414	106588
7244	20511	106588
7345	20689	106588
5233	12164	106589
6169	16088	106589
7006	19904	106589
7075	20076	106589
7213	20413	106589
7244	20510	106589
7345	20685	106589
7345	20686	106590
5233	12165	106591
6169	16089	106591
7006	19905	106591
7075	20077	106591
7213	20414	106591
7244	20511	106591
7345	20686	106591
5233	12165	106592
6169	16089	106592
7006	19905	106592
7075	20077	106592
7213	20414	106592
7244	20511	106592
7345	20689	106592
5233	12165	106593
6169	16088	106593
7006	19905	106593
7075	20077	106593
5233	12165	106594
6169	16089	106594
7006	19905	106594
7075	20077	106594
7213	20414	106594
7244	20511	106594
7345	20686	106594
5233	12165	106595
6169	16089	106595
7006	19905	106595
7075	20077	106595
7213	20414	106595
7244	20511	106595
7345	20686	106595
5233	12165	106596
6169	16089	106596
7006	19905	106596
7075	20077	106596
7213	20414	106596
7244	20511	106596
7345	20689	106596
6169	16089	106597
5233	12165	106598
6169	16089	106598
7006	19905	106598
5233	12165	106599
5233	12164	106600
6169	16088	106600
7006	19904	106600
7075	20076	106600
7213	20413	106600
7244	20510	106600
7345	20685	106600
6169	16089	106601
7006	19905	106601
7075	20077	106601
7244	20511	106601
6169	16089	106602
5233	12165	106603
6169	16089	106603
5233	12165	106604
6169	16089	106604
7006	19905	106604
7075	20077	106604
7213	20414	106604
7244	20511	106604
7345	20689	106604
5233	12165	106605
5233	12164	106606
6169	16088	106606
7006	19904	106606
7075	20076	106606
7213	20413	106606
7244	20510	106606
7345	20685	106606
7345	20689	106607
5233	12165	106608
6169	16089	106608
7006	19905	106608
7075	20077	106608
7213	20414	106608
7244	20511	106608
7345	20686	106608
6169	16089	106609
5233	12165	106610
5233	12165	106611
6169	16089	106611
7006	19905	106611
7075	20077	106611
7244	20511	106611
7345	20689	106611
5233	12165	106612
6169	16089	106612
7006	19905	106612
7075	20077	106612
7213	20414	106612
7244	20511	106612
7345	20686	106612
6169	16089	106613
7075	20077	106613
7213	20414	106613
6169	16089	106614
7075	20077	106614
7213	20414	106614
5233	12165	106615
6169	16089	106616
7075	20077	106616
7213	20414	106616
5233	12165	106617
6169	16089	106617
7006	19905	106617
7075	20077	106617
7213	20414	106617
7244	20511	106617
7345	20689	106617
5233	12165	106618
6169	16089	106618
7006	19905	106618
7075	20077	106618
7213	20414	106618
7244	20511	106618
7345	20689	106618
5233	12165	106619
6169	16089	106619
7006	19905	106619
7075	20077	106619
7213	20414	106619
7244	20511	106619
7345	20686	106619
6169	16089	106620
5233	12165	106621
6169	16089	106621
7006	19905	106621
7075	20077	106621
7213	20414	106621
7244	20511	106621
7345	20689	106621
6169	16089	106622
5233	12165	106623
6169	16089	106623
7006	19905	106623
7075	20077	106623
7213	20414	106623
7244	20511	106623
7345	20686	106623
5233	12165	106624
6169	16089	106624
7006	19905	106624
7075	20077	106624
7213	20414	106624
7244	20511	106624
7345	20689	106624
5233	12165	106625
6169	16089	106625
7006	19905	106625
7075	20077	106625
7213	20414	106625
7244	20511	106625
7345	20689	106625
6169	16089	106626
7075	20077	106626
7213	20414	106626
5233	12165	106627
6169	16089	106627
6169	16089	106628
7075	20077	106628
7213	20414	106628
6169	16089	106629
5233	12165	106630
6169	16089	106630
7006	19905	106630
7075	20077	106630
7213	20414	106630
7244	20511	106630
7345	20689	106630
5233	12164	106631
6169	16089	106632
7075	20077	106632
7213	20414	106632
5233	12165	106633
6169	16089	106633
7006	19905	106633
6169	16089	106634
7075	20077	106634
7213	20414	106634
5233	12165	106635
6169	16089	106635
7006	19905	106635
7075	20077	106635
7213	20414	106635
7244	20511	106635
7345	20689	106635
6169	16089	106636
7075	20077	106636
7213	20414	106636
5233	12165	106637
6169	16089	106638
7006	19905	106638
7075	20077	106638
7213	20414	106638
7244	20511	106638
7345	20689	106638
6169	16089	106639
7075	20077	106639
7213	20414	106639
7345	20689	106639
6169	16089	106640
7075	20077	106640
7213	20414	106640
6169	16089	106641
7075	20077	106641
7213	20414	106641
6169	16089	106642
5233	12165	106643
6169	16089	106643
7006	19905	106643
7075	20077	106643
7213	20414	106643
7244	20511	106643
7345	20689	106643
5233	12165	106644
6169	16089	106644
7006	19905	106644
5233	12165	106645
6169	16089	106645
7006	19905	106645
7075	20077	106645
7213	20414	106645
7244	20511	106645
7345	20689	106645
5233	12165	106646
6169	16089	106646
7006	19905	106646
7075	20077	106646
7213	20414	106646
7244	20511	106646
7345	20686	106646
6169	16089	106647
7345	20686	106648
5233	12165	106649
6169	16089	106649
7006	19905	106649
7075	20077	106649
7213	20414	106649
7244	20511	106649
7345	20686	106649
6169	16089	106650
6169	16089	106651
7075	20077	106651
7213	20414	106651
5233	12165	106653
6169	16089	106654
6169	16089	106655
7075	20077	106655
7213	20414	106655
5233	12165	106656
6169	16089	106656
7006	19905	106656
7075	20077	106656
7213	20414	106656
7244	20511	106656
7345	20689	106656
5233	12165	106657
6169	16089	106657
7006	19905	106657
7075	20077	106657
7213	20414	106657
7244	20511	106657
5233	12165	106658
6169	16089	106658
7006	19905	106658
7075	20077	106658
7213	20414	106658
7244	20511	106658
7345	20689	106658
5233	12165	106659
6169	16089	106659
7006	19905	106659
5233	12165	106660
6169	16089	106660
7006	19905	106660
7075	20077	106660
7213	20414	106660
7244	20511	106660
7345	20686	106660
6169	16089	106661
7075	20077	106661
7213	20414	106661
7345	20689	106661
6169	16089	106662
7006	19905	106662
7075	20077	106662
5233	12165	106663
6169	16089	106663
7006	19905	106663
7075	20077	106663
5233	12165	106664
6169	16089	106664
7006	19905	106664
7075	20077	106664
7213	20414	106664
7244	20511	106664
7345	20686	106664
5233	12165	106665
6169	16089	106665
7006	19905	106665
7075	20077	106665
7213	20414	106665
7244	20511	106665
7345	20689	106665
5233	12165	106666
6169	16089	106666
7006	19905	106666
7075	20077	106666
7213	20414	106666
7244	20511	106666
7345	20686	106666
6169	16089	106667
7006	19905	106667
7075	20077	106667
7213	20414	106667
7244	20511	106667
7345	20689	106667
5233	12165	106668
6169	16089	106668
7006	19905	106668
7075	20077	106668
7213	20414	106668
7244	20511	106668
7345	20686	106668
7345	20686	106669
6169	16089	106670
6169	16089	106671
6169	16088	106672
5233	12165	106673
6169	16089	106673
7006	19905	106673
5233	12165	106674
6169	16089	106674
7006	19905	106674
7075	20077	106674
7213	20414	106674
7244	20511	106674
7345	20689	106674
6169	16089	106675
7006	19905	106675
7075	20077	106675
7213	20414	106675
7244	20511	106675
7345	20689	106675
5233	12165	106676
6169	16089	106676
7006	19905	106676
7345	20686	106677
5233	12165	106678
6169	16089	106678
7006	19905	106678
7075	20077	106678
7213	20414	106678
7244	20511	106678
7345	20686	106678
6169	16089	106679
7075	20077	106679
7213	20414	106679
5233	12165	106680
6169	16089	106680
7006	19905	106680
7075	20077	106680
7213	20414	106680
7244	20511	106680
7345	20689	106680
6169	16089	106681
7075	20077	106681
7213	20414	106681
5233	12165	106682
6169	16089	106682
7006	19905	106682
7075	20077	106682
7213	20414	106682
7244	20511	106682
7345	20689	106682
6169	16089	106683
7006	19905	106683
7075	20077	106683
7213	20414	106683
7345	20689	106683
5233	12165	106684
6169	16089	106684
7006	19905	106684
7075	20077	106684
7213	20414	106684
7244	20511	106684
7345	20689	106684
5233	12165	106685
6169	16089	106685
7006	19905	106685
7075	20077	106685
7213	20414	106685
7244	20511	106685
7345	20689	106685
7345	20686	106686
6169	16089	106687
6169	16089	106688
7075	20077	106688
7213	20414	106688
7345	20689	106688
6169	16089	106689
5233	12165	106690
5233	12165	106691
6169	16089	106691
7006	19905	106691
7075	20077	106691
7213	20414	106691
7244	20511	106691
7345	20686	106691
5233	12165	106692
6169	16089	106692
7006	19905	106692
7075	20077	106692
7213	20414	106692
7244	20511	106692
7345	20686	106692
5233	12165	106693
6169	16089	106693
7006	19905	106693
7075	20077	106693
7213	20414	106693
7244	20511	106693
7345	20689	106693
7345	20686	106694
6169	16089	106695
7075	20077	106695
7213	20414	106695
